text,id,time,labels,label_2,label_3,label
"Can you quantify "" some ""? As you ' acknowledged we know there ' s 1 : 1000000 risk of anaphylactic shock from a vaccine shot . Where ' s your evidence that otherwise ?",1233087921118466049,2020-02-27 17:54:04+00:00,side-effect,,,10
Not even close . This vaccine will not be ready for human use for another year and a half . They haven ' t even done basic animal yet . Several big are working . as treatment ' s vaccine ready for . But not the one,1233113022048165888,2020-02-27 19:33:49+00:00,rushed,,,9
"He pretty credible to me . , if we go with your ? Look at what he about showing high incidence of respiratory failure AFTER being . He whether had been subjected to vaccine .",1233210615964942337,2020-02-28 02:01:37+00:00,side-effect,,,10
"I have disease and some of the I know got sick immediately after the vaccine . So I haven ' t had one since I was . I am not against , though .",1233212070344171520,2020-02-28 02:07:24+00:00,side-effect,,,10
please give Nick his page back ! He lost his son to a vaccine ! He everyday as healing and awareness !! Please give him his page that you took away from him ! He enough !,1233232135202525185,2020-02-28 03:27:08+00:00,side-effect,,,10
"if you REALLY dead go out and get that vaccine DUMB . 🥴🤧 See y ’ all when all the media down , still not sick & ; unbothered .",1233408459997093892,2020-02-28 15:07:47+00:00,side-effect,,,10
"All this talk of a vaccine being g ready in the next few is . Ready for TESTING maybe , but not distribution . But therapeutic assistance with already tested is a lot easier and a lot closer .",1233773600416595968,2020-02-29 15:18:43+00:00,rushed,,,9
"1 ) nowhere near that level of technology ( to produce a high confidence vaccine de that quickly ( wo human testing ), 2 ) is known to be notoriously ( not alone of course - and Eastern are wildly untrustworthy )",1233807708991688705,2020-02-29 17:34:15+00:00,rushed,,,9
I ’ m sure the useless vaccine will be soon . No thanks,1233871155343298560,2020-02-29 21:46:22+00:00,ineffective,mandatory,,2
"So , when you meet with big to ask them to expedite the COVID - 19 vaccine ; my worry is what you and they ( both unscrupulous ), are going to cook up to make your look good . I have no doubt .",1234591883558412288,2020-03-02 21:30:17+00:00,political,pharma,,7
2 there ( $ and ) begging for to ramp up of a vaccine we don ' t even know works yet ( and who have never successfully before ). Nice . Thanks for the link .,1234632538091597827,2020-03-03 00:11:50+00:00,pharma,,,6
"Imagine my SHOCK ! It ' s THERAPEUTICS , who ' miraculously designed a vaccine , ready for clinical trial , in just ! who ' received vast from for & ; previously ... who a pandemic !",1235525448744030208,2020-03-05 11:19:56+00:00,pharma,,,6
When will that the cannot sue a for design ? That is a travesty of justice ?,1235588521613619200,2020-03-05 15:30:34+00:00,pharma,,,6
"When will that only 1 % of get , according to a study ?",1235588951882092544,2020-03-05 15:32:16+00:00,side-effect,,,10
When will about the FACT that are neither safe nor effective ... the Supreme Court & ; vaccine cannot be liable for,1235930151571066880,2020-03-06 14:08:05+00:00,ineffective,side-effect,,2
ask * right now * “ Who cannot receive ?” COVID19 are 💵 hungry // 💉 “ do cause autism .” 🧠 LOST ! is hacked with truth 💣 F You,1237171802247495680,2020-03-10 00:21:57+00:00,side-effect,pharma,,10
Listen to the Media if you want .. Can you believe declared a State Of Emergency for something way inferior to the flu .. I mean they have a flu vaccine .. 😂😂😂 Line em up for the Corona Vaccine 🐑,1237433941952303104,2020-03-10 17:43:36+00:00,unnecessary,,,11
"all over the world are only ... Problem :- by cabal corona Reaction :- people in fear and to do something to save them Solution :- Biometric face recognition , martial law , society , mandatory ......",1237959591326920705,2020-03-12 04:32:21+00:00,side-effect,,,10
"When you want to lower the population by . Create a problem like “ Corona Virus ” and use your media to promote your propaganda with acting and there will be a reaction , people will be in panic , then offer them the solution “ vaccine ” that will make them safe .",1238024780265263105,2020-03-12 08:51:23+00:00,conspiracy,,,0
"It really would be something if , tech that to date produced 0 that have made it to market , even in non - crisis times , was able to produce one for covid - 19 , in a fraction of the typical time , while skipping over major in the testing process , eh ?",1238116554610315264,2020-03-12 14:56:04+00:00,rushed,,,9
"2 . Somebody is going to make money from all of this , why not let it be you ? Find the Big that are front for the vaccine , which would = $$$. , , , are among a handful of Trump to ..",1238186680986763270,2020-03-12 19:34:43+00:00,pharma,,,6
"I wish it was true , too , but the first thing they tried in China was extant veterinary Corona virus vaccine for dogs . Not just human , but vet & ; are now mostly produced in China , lately . Blame private equity tactics becoming too popular . This strain is mutant .",1238266590279405569,2020-03-13 00:52:15+00:00,country,,,1
People for a corona virus vaccine when they probably don ’ t even get the flu injection 🐸☕️☕️,1238298264190976001,2020-03-13 02:58:07+00:00,none,,,5
"A vaccine may give you a bit of a sore arm , but at present there is no vaccine for Covid - 19 and the development of one is a long time off . Therein the problem . Also , 2 % may be a conservative estimate - apparently the mortality rate in is 7 %.",1238523386860654592,2020-03-13 17:52:40+00:00,side-effect,,,10
"Remember "" in early "" 2018 . The bottom line : 20 & ; no drug or vaccine in accordance to available .",1239113100961382401,2020-03-15 08:55:59+00:00,pharma,,,6
This 💯 accurate ! Sis it getting real weird when the agenda w the coming down to mix w humanity This covid vaccine is clearly the beginning of,1239323378667925504,2020-03-15 22:51:33+00:00,conspiracy,,,0
THE QUESTION WILL IT WORK ? CHINA ALREADY BEEN TESTING & ; ALL THEIR HAVE BEEN A FAILURE SO FAR ! REMEMBER THIS VIRUS IS A BIOLOGICAL VIRUS OUT OF A LAB ! THERE IS SOME BELIEF THAT IT IN ACTUALITY A COMBINED VIRUS OR THE CORONA & ; .. ....,1239359655937069057,2020-03-16 01:15:42+00:00,ineffective,,,2
Who is behind this Corona outbreak ? Who benefit ? What ' s the end goal ? Because like this don ' t just happen in this overly sophisticated world with 100s of geopolitical and religious conflict . Is that vaccine really safe ?,1239652835303841796,2020-03-16 20:40:42+00:00,conspiracy,,,0
"Yes , they are cutting in their desperation to get a vaccine . When they have it they will be forcing it upon the population .",1239883021924401156,2020-03-17 11:55:22+00:00,mandatory,,,4
The dumb genius ' s version of . Edit everyone ' s without their full comprehension of the . What were the undisclosed viral ? Genocide COVID19 COVID2019 Vaccine,1239970841317658632,2020-03-17 17:44:20+00:00,side-effect,,,10
I doubt China as it ' s warfare laboratory from where Corona But the way is their injection / vaccine - I am convinced there is behind this EN,1240163322533568512,2020-03-18 06:29:11+00:00,pharma,,,6
"Before it was monster energy drink now its Corona vaccine ..... i pray that no one close to you will contact it ..... but if anyone does , they ' t take a vaccine since it is from the devil",1240241917423738881,2020-03-18 11:41:30+00:00,religious,,,8
"You become immune to corona anyway . A vaccine just like the virus and your body how to become immune . You don ' t become immune to . A vaccine acting like the virus ' t help with anything . Pretty simple , ' t it ?",1240575379242450947,2020-03-19 09:46:33+00:00,ineffective,,,2
19 The virus is real . It was to spread in the West ( ignorance or malice - take your pick ). There will be huge unemployment . There will be for the rich that dwarf 2009 . You will be forced to take a covid vaccine ( whether it works or not ) yearly . Take it in and plan,1240731130921463808,2020-03-19 20:05:27+00:00,mandatory,,,4
"If U R $ 4k to test the vaccine skipping animal testing , or 200mg TID seven days and 500mg day 1 , and 250mg daily for 4 days which one do you take ?",1241560680953794561,2020-03-22 03:01:48+00:00,rushed,,,9
"c bell Corona virus have a nasty history of making worse . Not all , but more than one . Caution is appropriate .",1241939806684360704,2020-03-23 04:08:18+00:00,side-effect,,,10
Please be very cautious of the vaccine that is being for Covid - 19 . And please please DO NOT allow anyone to implant any data in your hand or head for any reason at all . Let ’ s be wise as 🐍 and harmless as 🕊. Be vigilant and be blessed .,1242995365747601410,2020-03-26 02:02:43+00:00,side-effect,,,10
"Trump , I think if they want to test this new live Corona Vaccine out , that it should be given to all the that claim they have the virus and are in self isolation like , the prince in all those the virus like the fake news ! .",1243154481677729793,2020-03-26 12:34:59+00:00,conspiracy,,,0
"People in the global community want to bypass the unholy alliance of , Foundation , and $ Gild $ trying to control the Covid COVID19 Vaccine market",1243235937556918272,2020-03-26 17:58:40+00:00,conspiracy,pharma,,0
", who a million dollar conflict of interest w vaccine development w & ; ?? People are uninformed !",1243608608710983684,2020-03-27 18:39:32+00:00,pharma,,,6
"Just ... when speak out on vaccination society , & ; them “ crazy anti ” but when Non medical Bill does on and a “ philanthropist ”",1243691025857572865,2020-03-28 00:07:01+00:00,none,,,5
