text,id,time,labels,label_2,label_3,label
"See , I don ' t believe is a good man . I ' dealt with like him in my life . I think he ' s a horrible petty man who the legacy of "" "" a vaccine and ' t care how many people he in the process of it . But hey , that ' s just my opinion .",1288259017920348160,2020-07-28 23:44:19+00:00,pharma,conspiracy,,6
"I ' m 6 ' 6 "" so I guess I ' be full of Covid cause I ' t taking that damn vaccine",1288265217936416769,2020-07-29 00:08:57+00:00,none,,,5
"Can we please have a factual explanation for why a treatment protocol for Covid19 tried & ; tested will not be used ? Is it because Big won ' t get their cut , or because it the reason for a global vaccine ?",1288282935657979911,2020-07-29 01:19:21+00:00,pharma,,,6
is the of . A one trick pony that perfected the art of strategic news . Truth,1288296147698630657,2020-07-29 02:11:51+00:00,pharma,,,6
They want to implement the vaccine that Bill . They don ’ t want to be a success .,1288329600812986368,2020-07-29 04:24:47+00:00,pharma,,,6
you ’ re if you think is interested in a HURRIED vaccine . And the way your kissing this ass this morning me .,1288432558800285696,2020-07-29 11:13:54+00:00,rushed,,,9
"Acumen He public influence because of the millions of $ donated to WHO and other . He millions into vaccine for the COVID - 19 , I ’ m not sure I trust his .",1288501398129094656,2020-07-29 15:47:27+00:00,pharma,,,6
"5 tribal serious side effects from vaccine trial , turns out they did not even get their consent for the trial . Soon after a lot of these "" "" under mysterious",1288509885982715906,2020-07-29 16:21:10+00:00,side-effect,,,10
"I just several , form your own opinion , but watch and don ' t count on the people in line to make money of a vaccine ( ). There is much to read . Much to learn and Much to try . Not something with these is not in my .",1288553927781355521,2020-07-29 19:16:11+00:00,pharma,,,6
"Just make it over the counter and let the decide if they want it or not . If you want vaccine get it . If you want hydroxy ... Take it . My body , my choice or does that only apply to ! !",1288604936201220096,2020-07-29 22:38:52+00:00,mandatory,,,4
"As long as what they are works , I don ' t care its it is salt water . If they are getting goo , I am for it . The left is saying wait for a vaccine that may never come .",1288607554042462209,2020-07-29 22:49:16+00:00,political,,,7
I am not a conspiracy theorist . But I will not accept a vaccine . should use it on himself and his family .,1288607947485057024,2020-07-29 22:50:50+00:00,country,,,1
And he ’ s really pushing to announce their vaccine is ready * by * . What incredibly convenient timing . 🤨,1288873844221116419,2020-07-30 16:27:25+00:00,mandatory,,,4
I think natural selection will run its course when the covid vaccine is and everyone dying / getting deathly sick from it .,1288877470297534465,2020-07-30 16:41:49+00:00,side-effect,,,10
is what do and taking for this for a vaccination to lead to control us more,1288940834952556545,2020-07-30 20:53:37+00:00,political,,,7
Stick your virus and your so vaccine . No way am I you put that in me .,1288967987123429376,2020-07-30 22:41:30+00:00,none,,,5
"not taking a vaccine just because trump its , not happen",1289203530478153728,2020-07-31 14:17:28+00:00,none,,,5
"All good . Pretty brave of you to be that open minded . Research proven that some in . Not all , but some . That ’ s after of and refining . No thanks will me or my be anywhere near a new vaccine",1289259774941384704,2020-07-31 18:00:58+00:00,side-effect,,,10
"Your vaccine is an "" virus "" vaccine - just lung of dead covid with inactivation done by passing - C light . And we know you have setup a supply base in for supply . but you ' probably mutate the virus faster - endless supply .",1289915290445217792,2020-08-02 13:25:45+00:00,ingredients,ineffective,,3
"If you really want to know what is going on with this Covid - 19 vaccine global scam by big ( although in 2009 ), this corruption is now even worse - World Health ‘ Swine Flu ’ Under Investigation for Gross Conflict of Interest -",1290380384035844096,2020-08-03 20:13:52+00:00,pharma,,,6
"is not a doctor . Why do we give these obnoxious , wealthy , a platform ? This guy is a danger to society . First a covid vaccine and now euthanasia ? He and his weird wife are just straight up evil .",1291089674694529025,2020-08-05 19:12:20+00:00,conspiracy,pharma,,0
the same thing is going on in he is recruiting to be infected by covid and receive the vaccine to see the effective cerebral void in some for my part my head and my mind have never been more open than now ( self - preservation I guess ),1291131116812939265,2020-08-05 21:57:00+00:00,conspiracy,,,0
"Don ’ t think there will actually be a vaccine , they ’ not a vaccine for any Corona virus yet !",1291466515427057664,2020-08-06 20:09:46+00:00,ineffective,,,2
"No reason to think we wont get a vaccine ? What about how there never been an effective vaccine to any corona virus ? ( and given it from to the common cold , they ' tried ...).",1291910829244215298,2020-08-08 01:35:18+00:00,ineffective,,,2
I ' d rather have three root canal in a row without anesthesia than take this fake vaccine .,1293132985655537664,2020-08-11 10:31:43+00:00,country,,,1
Former US Associate Commissioner Peter on - made COVID - 19 vaccine : I have serious . The have not any scientific data . I am the President ( ) against getting a shot of the made vaccine . READ :,1293175440304046081,2020-08-11 13:20:25+00:00,country,,,1
"A vaccine ? 😄😅😆🤣 It me of the infamous TU - 144 - rushed , dangerous , noisy and deadly . COVID19",1293322415318204419,2020-08-11 23:04:27+00:00,rushed,side-effect,,9
When I think of Covid - 19 ; I ’ m thinking conspiracy theory ; biological . No thank you ! I knew that any country that to have a proven vaccine would be highly sought .$$$ 😎🥄- - BidenHarris2020,1293350826686152704,2020-08-12 00:57:21+00:00,conspiracy,country,,0
"Every reason to be skeptical of ! They have made similar about their vaccine which were later found false . No phase 3 , No scientific publication , No animal , & ; registration only for phase 1 / 2 @ page",1293413908779163649,2020-08-12 05:08:00+00:00,rushed,country,,9
"significant side effects or harm , but if , for example , these that people with asthma to have life - threatening asthma flare - after the vaccine and then the government were to require all to take the vaccine regardless",1293414616253394945,2020-08-12 05:10:49+00:00,side-effect,,,10
"Agree . by the were made to undergo without their consent . Nobody up to that . In the COVID19 vaccine , people should volunteer to join , not into doing so .",1293439583003316224,2020-08-12 06:50:02+00:00,rushed,,,9
Take the vaccine . Let us know how it goes .,1293495765218873344,2020-08-12 10:33:17+00:00,political,,,7
I ' m of the view that these covid are rushed - bit I ' take one as soon as everyone involved in pushing it through goes first . It ' s the polite thing to do 😅🤞,1293512179476500481,2020-08-12 11:38:30+00:00,rushed,,,9
based for covid19 as the one by might be dangerous . They use human in to produce some SARSCoV2 . The amount so might trigger an excessive immune response e . g . for ( already ) infected people,1293667681804132353,2020-08-12 21:56:25+00:00,side-effect,ingredients,,10
No vaccine is better than a bad one !! Hope we don ’ t exacerbate the transmission in trying to force a half - vaccine !! 🤦‍♂️🤦‍♂️ COVID19,1293934625731956738,2020-08-13 15:37:09+00:00,mandatory,,,4
". It would be amusing , but somebody ... anybody should start these unconstitutional . Then again , we don ' t have a judiciary that the Rule of Law . , I ' m in . Do you want to mandate ?",1293979659424739331,2020-08-13 18:36:06+00:00,mandatory,,,4
trying to find way to kill directly since his ass less than 100 days from losing the ! Anyone this Vaccine is a Damn Moron !,1294049509622784000,2020-08-13 23:13:40+00:00,political,country,,7
Can someone investigate this real please ? Why is he against the nature ’ s way of healing and a strong advocate to ?? His justification on why ’ t Russia ’ s vaccine safe and why be safe ’ t gel well . He is explain his plot 🌎,1294210398091059200,2020-08-14 09:52:58+00:00,side-effect,,,10
"It ' s all a scam . There ' s another agenda . The "" second wave "" will be very bad because the dodgy will combine with 60GHz 5G and 60GHz will cause an illness that like Covid - it will actually be radiation poisoning . Lots will die .",1294379171842609152,2020-08-14 21:03:37+00:00,side-effect,conspiracy,,10
"from backed by to avoid : , and - . Avoid !",1294775348144541697,2020-08-15 23:17:53+00:00,pharma,,,6
"are pushing for “ mandatory ” , meaning , you are from society until you acquiesce . No . It ’ s patriotic duty . – Production Of COVID - 19 Vaccine As Demand",1294967767708336128,2020-08-16 12:02:29+00:00,mandatory,,,4
"2 ) I that on ( again , I can ' t recall on which news channel ( s ) - more than one if I recall correctly ) ( when the was ) that said one of his ( two apparently ) had the vaccine and some minor side effects ..",1295290740986134529,2020-08-17 09:25:52+00:00,side-effect,,,10
"Key ' union not to receive Russia ' s experimental covid vaccine until it ' s had full field , for if vaccine is forced . 70 % of say they don ' t trust the vaccine . "" ' matter more than someone ' s .""",1295356146518237185,2020-08-17 13:45:46+00:00,rushed,,,9
Yes I take it every year but if they have a vaccine for Covid during this year or next year not taking it .,1295485476023996416,2020-08-17 22:19:41+00:00,none,,,5
off . Do you know what ’ s in . For a start cell from Aborted baby . The that is pushing is made from a virus that is found in . A lot of the change a so the can get into your T,1295902087335702528,2020-08-19 01:55:08+00:00,ingredients,,,3
seeker 85 I don ' t even have the flu and pneumonia vaccine . I will be less reassured that the COVID 19 is safe .,1296014859683762176,2020-08-19 09:23:15+00:00,unnecessary,,,11
"More concerned about the premise behind it . There never been a successful , effective , vaccine for Corona type , but we ' re throwing money at anyone who they ' have one ' soon '. ' t that just encouraging them to be overly optimistic about their ?",1296029389889519616,2020-08-19 10:21:00+00:00,ineffective,,,2
